Date,Label,Account ID,Campaign ID,Adgroup ID,Keyword ID,Publisher,Account Name,*Campaign Name,Ad Group Name,Keyword,Focus Word *,Industry*,Device Type*,Impressions,Cost Per Click,Cost,Click Count,Total Unreconciled Publisher Lead Revenue ,Total Publisher Clickout Revenue ,Leads,Clickouts,Lead Users ,Lead request Users 
10/7/2018,,87953707802822,20781782324613,45132245044110,71053630051762,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in queens,CNA,Edu,#NAME?,"78,840.00",$0.66 ,$0.83 ,93,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,86098907860002,91879654631130,48398390909781,89956241627459,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Courses,911.+dispatcher +course +online,Dispatcher,Edu,#NAME?,"58,077.00",$0.95 ,$0.83 ,409,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,14260296065487,27307388450043,25081380926089,2730224138287,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Schools,+mlt school Online,Medical/Lab,Edu,#NAME?,"38,947.00",$0.84 ,$0.83 ,219,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,53176623208834,60456013709416,12885724611295,40684833076213,Google,Edu - Google,Edu - Phlebotomy (Desktop),Phlebotomy - Training Test,+phlebotomy verification,Phlebotomy,Edu,#VALUE!,"82,172.00",$0.78 ,$0.83 ,447,$5.49 ,$1.37 ,0,0,1,1
10/7/2018,,93499588167321,13047266406312,53444378570238,76884607246846,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,juvenile +probation officer pay,Probation,Edu,#NAME?,"82,838.00",$0.94 ,$0.83 ,31,$8.54 ,$2.14 ,1,1,1,1
10/7/2018,,50513984928967,70839164738057,79896785251937,8353489917390,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Become,the best way to +become a +real.estate agent,Real.Estate,Edu,#NAME?,"39,667.00",$0.41 ,$0.83 ,185,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,65652588913204,18660483008811,76626846127132,35103963550319,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Schools,+real.estate +school near me,Real.Estate,Edu,#NAME?,"87,708.00",$0.22 ,$0.83 ,335,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,39477650062531,87766645996009,23062278311821,32285225515006,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Schools,cost for +respiratory.therapy school,Respiratory.Therapist,Edu,#NAME?,"72,096.00",$0.51 ,$0.83 ,455,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,8002524918486,33612199026343,64261456140273,80220896633276,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Certification,certified +surgical technologist cst,Surgical,Edu,#NAME?,"82,071.00",$0.03 ,$0.83 ,317,$0.67 ,$0.17 ,0,0,0,0
10/7/2018,,14549658928617,57396276539283,47953545296281,21104401083101,Google,Edu - Google,Edu - Vet.Tech (Mobile),Vet.Tech - Schools,+vet.tech degree,Vet.Tech,Edu,#NAME?,"44,083.00",$0.10 ,$0.83 ,181,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,46845062018489,4249248150507,4705329063320,64617670215263,Google,Lif - Google,Lif - Children (Mobile),Children - Children,+child plan policy,Children,Lif,#NAME?,"15,970.00",$0.22 ,$0.83 ,86,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,32805055618662,87056174103047,86927172380373,87567313674819,Google,Lif - Google,Lif - Illness (Mobile),Illness - Cover,life and +critical illness cover online quote,Illness,Lif,#NAME?,"32,438.00",$0.94 ,$0.83 ,453,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,15217322577485,2355521294004,40101875158917,64845365126144,Bing,Car - Bing,Car - Provisional (Mobile),Provisional - General,car insurance with a +permit,Provisional,Car,#NAME?,"83,365.00",$0.62 ,$0.82 ,295,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,66667606351920,68424238059305,25489282349516,30792305760230,Bing,Edu - Bing,Edu - Caregiver (Mobile),Caregiver - Training,+caregiver +training,Caregiver,Edu,#NAME?,"62,623.00",$0.48 ,$0.82 ,118,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,62280953015851,1662576159035,64522482117984,30329671142359,Bing,Edu - Bing,Edu - Ultrasound (Desktop),Ultrasound - Tech School,+ULTRASOUND +tech +Schools,Ultrasound,Edu,#VALUE!,"52,807.00",$0.39 ,$0.82 ,306,$5.49 ,$1.37 ,0,0,1,1
10/7/2018,,88021923711853,84479557238321,35293645724306,58792975167150,Bing,Lif - Bing,Lif - Term (Desktop),Term - Cheap,+cheap +term life,Term,Lif,#VALUE!,"40,149.00",$0.27 ,$0.82 ,153,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,57721537261957,43944243984701,71138605481641,368786360169,Google,Car - Google,Car - Learner (Mobile),Learner - General,car insurance for +learners permit,Learner,Car,#NAME?,"85,057.00",$0.26 ,$0.82 ,309,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,45784250686587,16784804920924,13508213237490,54528500981343,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA training indiana,CNA,Edu,#NAME?,"1,644.00",$0.46 ,$0.82 ,342,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,65347429337656,93956551332920,83436214165284,69236943460235,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Become,requirements to become a 911.+dispatcher,Dispatcher,Edu,#NAME?,"72,630.00",$0.73 ,$0.82 ,139,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,50125248878415,60528141058346,58987802621745,47336859100165,Google,Edu - Google,Edu - Parole.Officer (Desktop),Parole.Officer - Academy,+parole.officer training +academy,Parole.Officer,Edu,#VALUE!,"41,046.00",$0.70 ,$0.82 ,33,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,45218565149743,28590932998513,65622071690586,57852784327624,Google,Edu - Google,Edu - Prison (Mobile),Prison - Training,+trainee prison.+officer jobs,Prison,Edu,#NAME?,"83,436.00",$0.65 ,$0.82 ,71,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,27426304462941,80616269541981,82997053572048,71101902535889,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Become,how can i +become a +real.estate agent,Real.Estate,Edu,#NAME?,"29,462.00",$0.68 ,$0.82 ,62,$87.11 ,$21.78 ,5,5,10,13
10/7/2018,,35447222221457,7058582067828,32614467202638,60716013858577,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Certification,+operating room tech certification,Surgical,Edu,#NAME?,"85,889.00",$0.71 ,$0.82 ,217,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,563586763013,77397324652001,5365298974854,66078486213586,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Certification,+scrub tech certification Online,Surgical,Edu,#NAME?,"53,384.00",$0.94 ,$0.82 ,195,$6.71 ,$1.68 ,0,0,1,1
10/7/2018,,61864250012102,28177220607268,51383130994890,14137596552295,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+scrub +school,Surgical,Edu,#NAME?,"31,612.00",$0.94 ,$0.82 ,287,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,57777971695177,84613660308152,18954476361785,57781672583134,Google,Edu - Google,Edu - Vet.Tech (Mobile),Vet.Tech - Become,becoming a registered +vet.tech,Vet.Tech,Edu,#NAME?,"92,486.00",$0.33 ,$0.82 ,28,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,3911577240225,85648297154626,5171392008903,49844471887923,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology training online,X-Ray,Edu,#NAME?,"31,993.00",$0.48 ,$0.82 ,220,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,64318559505812,53838357915629,19553560698782,61238540032581,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,x ray tech certification,X-Ray,Edu,#NAME?,"67,914.00",$0.03 ,$0.82 ,111,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,85043140029327,29064742888702,22919738689100,22413075853669,Bing,Car - Bing,Car - No/Without (Mobile),No/Without - General,car insurance +without driver license,No/Without,Car,#NAME?,"27,693.00",$0.34 ,$0.81 ,357,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,35985350315528,18071179867024,63391091994966,33487221527792,Bing,Car - Bing,Car - Suspended (Mobile),Suspended - General,+suspended license insurance rates,Suspended,Car,#NAME?,"45,769.00",$0.02 ,$0.81 ,443,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,50603506232702,37712204097164,30769124747206,29668758212622,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,+phlebotomy Classes near me,Phlebotomy,Edu,#NAME?,"6,197.00",$0.45 ,$0.81 ,122,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,15519203377119,60088217541546,26942548148621,93427797600960,Bing,Lif - Bing,Lif - Children (Desktop),Children - Children,+children's life insurance companies,Children,Lif,#VALUE!,"55,266.00",$0.72 ,$0.81 ,66,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,30805138221181,16107794541207,87591834505732,10916749170678,Bing,Lif - Bing,Lif - Whole (Desktop),Whole - Quotes,+whole life insurance +quotes,Whole,Lif,#VALUE!,"60,899.00",$0.32 ,$0.81 ,251,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,33209376100248,12944666494945,60565217831725,51930689289992,Google,Car - Google,Car - Auto (Desktop),Auto - Cheap,cheap +auto,Auto,Car,#VALUE!,"99,504.00",$0.88 ,$0.81 ,13,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,27953579187855,76440195352528,8790390238883,83737515974080,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes illinois,CNA,Edu,#NAME?,"41,631.00",$0.22 ,$0.81 ,300,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,28150945216896,90197298849953,62923868817232,12821666045565,Google,Edu - Google,Edu - Dialysis (Desktop),Dialysis - Classes,+dialysis tech +Classes near me,Dialysis,Edu,#VALUE!,"6,479.00",$0.63 ,$0.81 ,255,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,281404394738,46060486075238,75396406179048,33036553077384,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg tech +training +Online,EKG,Edu,#NAME?,"47,547.00",$0.08 ,$0.81 ,93,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,24835204783420,38765149718316,48593831572848,45960099744843,Google,Edu - Google,Edu - EMT (Mobile),EMT - Certification,emt i certification,EMT,Edu,#NAME?,"63,220.00",$0.85 ,$0.81 ,500,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,9789860507248,43932050272693,2137003704761,10866961692668,Google,Edu - Google,Edu - Human.Resources (Desktop),Human.Resources - Certification,+phr +certification Classes,Human.Resources,Edu,#VALUE!,"18,313.00",$0.75 ,$0.81 ,137,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,21948295303493,45043990158610,50371705554428,85979343654721,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Certification,become a +certified +medical.assistant online,Medical.Assistant,Edu,#NAME?,"84,917.00",$0.61 ,$0.81 ,433,$4.27 ,$1.07 ,0,0,1,1
10/7/2018,,46845744619975,1750930992334,22712449375783,21841020495334,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Certification,+clinical.laboratory Technician certification,Medical/Lab,Edu,#NAME?,"9,700.00",$0.25 ,$0.81 ,307,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,88022758347103,15985785997078,33825304941739,46657120967850,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+medical.technologist license,Medical/Lab,Edu,#NAME?,"84,768.00",$0.77 ,$0.81 ,73,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,43765943624946,42079693562410,46025319773575,27395717025981,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,i want to be a juvenile +probation officer,Probation,Edu,#NAME?,"83,272.00",$0.92 ,$0.81 ,204,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,51030995940535,39939412038604,52467268210815,83793785776542,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Degrees,+respiratory.therapy associates +Online program,Respiratory.Therapist,Edu,#NAME?,"69,906.00",$0.77 ,$0.81 ,185,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,61182163901764,77369138051993,76974239582197,79539586141331,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical technologist +school requirements,Surgical,Edu,#NAME?,"92,128.00",$0.52 ,$0.81 ,385,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,83339708699831,13843810808079,65694322156864,16451964071623,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+Schools that offer +veterinary Technician,Vet.Tech,Edu,#VALUE!,"36,199.00",$0.84 ,$0.81 ,346,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,55629581133888,1133886476848,81611475754221,55440746902095,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,course for x ray technician,X-Ray,Edu,#NAME?,"91,077.00",$0.20 ,$0.81 ,215,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,10092195799557,10301011609587,51460282487938,37139766249721,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiologic technologist certification,X-Ray,Edu,#NAME?,"86,633.00",$0.46 ,$0.81 ,450,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,6162137077052,24457291316475,88319648568489,61114642802947,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology degree online,X-Ray,Edu,#NAME?,"94,583.00",$0.72 ,$0.81 ,419,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,48139998216310,36586521696225,88898787226417,13546831792120,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology tech certification programs,X-Ray,Edu,#NAME?,"4,920.00",$0.24 ,$0.81 ,445,$4.58 ,$1.15 ,0,0,1,1
10/7/2018,,11266400256790,19002404619514,75990508791456,92683859662689,Google,Lif - Google,Lif - Illness (Desktop),Illness - Cover,severe +illness cover,Illness,Lif,#VALUE!,"20,713.00",$0.31 ,$0.81 ,454,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,35935949231580,16159556968070,55280278034281,61496234116031,Bing,Edu - Bing,Edu - CNA (Desktop),STNA - Classes,+stna Classes columbus ohio,CNA,Edu,#VALUE!,"76,253.00",$0.64 ,$0.80 ,152,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,43965983231184,77027529289284,59264605630005,25027183755487,Bing,Lif - Bing,Lif - Universal (Mobile),Universal - Policy,+universal life,Universal,Lif,#NAME?,"22,483.00",$0.01 ,$0.80 ,153,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,54433388783498,39542230710908,65532448796320,83918828636259,Google,Car - Google,Car - Auto (Mobile),Auto - Cheap,insurance +autos,Auto,Car,#NAME?,"99,976.00",$0.23 ,$0.80 ,489,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,12826487875004,61516177664629,35424732202149,88656863116348,Google,Edu - Google,Edu - Border.Patrol (Mobile),Border.Patrol - Become,how to become a +border.patrol agent,Border.Patrol,Edu,#NAME?,"7,537.00",$0.43 ,$0.80 ,305,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,46926926601774,71394864855549,14240428186080,20773236501125,Google,Edu - Google,Edu - CNA (Desktop),CNA - Info,free +cna training classes in nyc,CNA,Edu,#VALUE!,"84,886.00",$0.88 ,$0.80 ,333,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,62511334412825,12988008841013,60216623598991,10550515785790,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Courses,emergency.+dispatcher +course,Dispatcher,Edu,#NAME?,"56,889.00",$0.67 ,$0.80 ,106,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,6304364876953,15170403438167,55646617354882,23687000726243,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Degree,legal.studies +paralegal,Paralegal,Edu,#VALUE!,"50,701.00",$0.39 ,$0.80 ,457,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,91458902853113,2687154727447,78300811170272,51583927250910,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Schools,college of +respiratory.therapists,Respiratory.Therapist,Edu,#NAME?,"97,992.00",$0.70 ,$0.80 ,255,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,74682431277977,45226359229722,52233182973827,76984297672193,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical Technician training +program,Surgical,Edu,#NAME?,"87,404.00",$0.46 ,$0.80 ,431,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,51106748638567,60039917017600,58645718478352,46441359884275,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical technologist degree program,Surgical,Edu,#NAME?,"63,687.00",$0.41 ,$0.80 ,492,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,64503378087012,86916885555517,11185371248958,7385647073151,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Programs,avma +vet.tech programs,Vet.Tech,Edu,#VALUE!,"72,641.00",$0.08 ,$0.80 ,349,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,64486859950184,72548769829852,54320740795586,45493008363136,Bing,Edu - Bing,Edu - Paramedic (Mobile),Paramedic - Schools,+paramedic school,Paramedic,Edu,#NAME?,"32,318.00",$0.56 ,$0.79 ,56,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,49503035243513,15250602213981,20456900526313,43868331075812,Bing,Lif - Bing,Lif - Whole (Desktop),Whole - Cheap,cheap +whole life insurance,Whole,Lif,#VALUE!,"88,992.00",$0.67 ,$0.79 ,424,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,75210198718523,24115962599302,35518807482267,90087902849526,Google,Edu - Google,Edu - Anesthesia (Mobile),Anesthesia - Certification,+certified +anesthesia Technician salary,Anesthesia,Edu,#NAME?,"50,273.00",$0.33 ,$0.79 ,419,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,85878524851499,16136384730740,88625994874114,83147861477332,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,find +cna classes,CNA,Edu,#NAME?,"72,024.00",$0.46 ,$0.79 ,78,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,87801193267866,21817753105264,20307741102749,66167572619248,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,+dialysis Technician +training +Online,Dialysis,Edu,#NAME?,"69,472.00",$0.34 ,$0.79 ,2,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,28519981025975,71788598921801,56080492205344,459819753499,Google,Edu - Google,Edu - Dispatcher (Desktop),Dispatcher - Training,911.+dispatcher training programs,Dispatcher,Edu,#VALUE!,"6,970.00",$0.03 ,$0.79 ,485,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,7977965123390,44175025297748,58528361626608,16696655250067,Google,Edu - Google,Edu - EKG (Mobile),EKG - Certification,+certified +ekg Technician +school,EKG,Edu,#NAME?,"96,837.00",$0.23 ,$0.79 ,249,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,31890238653489,47813306733205,11522339588229,11448483033874,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,online +ekg course,EKG,Edu,#NAME?,"78,410.00",$0.77 ,$0.79 ,416,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,53654395539836,36199005812701,88069019119548,86802353123110,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,+emt Classes,EMT,Edu,#NAME?,"89,907.00",$0.83 ,$0.79 ,436,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,85266975263630,58960883330030,75674613221099,2306878950815,Google,Edu - Google,Edu - LPN (Mobile),LPN - Programs,+LPN Programs Online,LPN,Edu,#NAME?,"64,336.00",$0.03 ,$0.79 ,498,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,7228216249156,80265973574930,2016519529395,23258677698088,Google,Edu - Google,Edu - Paralegal (Mobile),Paralegal - Become,+paralegal schooling requirements,Paralegal,Edu,#NAME?,"2,428.00",$0.47 ,$0.79 ,410,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,35816894895573,41201945752383,63235333873809,48931119025193,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,to +become a +probation officer,Probation,Edu,#NAME?,"66,179.00",$0.51 ,$0.79 ,37,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,42776460072962,79491984941387,67528811434436,11032103903443,Google,Edu - Google,Edu - Probation (Mobile),Probation - Training,+probation officer training program,Probation,Edu,#NAME?,"17,460.00",$0.52 ,$0.79 ,54,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,25729834208718,53096541153443,9310466104549,5414237129111,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Classes,class a +real.estate,Real.Estate,Edu,#NAME?,"74,378.00",$0.38 ,$0.79 ,1,$9.15 ,$2.29 ,1,1,1,1
10/7/2018,,44075826588298,35818580778606,76314602995797,35049602253776,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical tech +school years,Surgical,Edu,#NAME?,"89,492.00",$0.68 ,$0.79 ,316,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,62493392123198,39399720627466,28791058474438,29513580780712,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,avma +vet.tech schools,Vet.Tech,Edu,#VALUE!,"82,267.00",$0.73 ,$0.79 ,414,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,56215062183354,29346622980312,14295832094790,4784705876474,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiography schools,X-Ray,Edu,#NAME?,"82,707.00",$0.76 ,$0.79 ,466,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,9716874439932,68949057850037,31191405881731,55263634500148,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology classes online,X-Ray,Edu,#NAME?,"55,955.00",$0.99 ,$0.79 ,419,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,18093055294659,8754334257471,24525381069784,36348005247482,Google,Lif - Google,Lif - Illness (Mobile),Illness - Cover,life & +critical illness cover,Illness,Lif,#NAME?,"99,236.00",$0.30 ,$0.79 ,51,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,80549168959255,61151317743259,66926923189212,48700365439801,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Certification,become a +phlebotomist,Phlebotomy,Edu,#NAME?,"74,243.00",$0.10 ,$0.78 ,86,$3.66 ,$0.92 ,0,0,0,1
10/7/2018,,92586557276329,93599431319312,86141449816205,91325392841503,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,basic +phlebotomy course,Phlebotomy,Edu,#NAME?,"38,305.00",$0.99 ,$0.78 ,140,$26.60 ,$6.65 ,2,2,3,4
10/7/2018,,55901157637061,62270081808375,23591721514472,52287402321773,Google,Edu - Google,Edu - Dispatcher (Desktop),Dispatcher - Courses,+911.operator +course,Dispatcher,Edu,#VALUE!,"26,597.00",$0.08 ,$0.78 ,288,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,41693373644678,908918576856,60547505718145,66368021414720,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Courses,+dispatcher training +courses,Dispatcher,Edu,#NAME?,"25,736.00",$0.46 ,$0.78 ,67,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,53173156506059,58768611237903,53415039474192,46837475799768,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emergency medical technician basic,EMT,Edu,#NAME?,"48,737.00",$0.44 ,$0.78 ,360,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,78978495902881,84630036048074,77909804244109,10896113055130,Google,Edu - Google,Edu - Homeland.Security (Desktop),Homeland.Security - College,department of +homeland.security training,Homeland.Security,Edu,#VALUE!,"72,526.00",$0.60 ,$0.78 ,481,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,12862188320365,59823373034417,74324947099432,53890893604538,Google,Edu - Google,Edu - Human.Resources (Mobile),Human.Resources - Courses,schools +hr +online,Human.Resources,Edu,#NAME?,"38,721.00",$0.01 ,$0.78 ,262,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,50077253754157,52083425921078,39163383843577,78792668177802,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Certificate,+paralegal training program,Paralegal,Edu,#VALUE!,"57,938.00",$0.19 ,$0.78 ,353,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,25031149539270,27352375630820,39467028970129,76583712740341,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation officer job openings,Probation,Edu,#NAME?,"91,720.00",$0.20 ,$0.78 ,470,$0.00 ,$0.00 ,0,0,0,0
